published_date,title,url,topics,n_topics,framing_score,tags_framing_score,guest_signal,identity_signal,guest_name_detected,guest_style,combined_score,combined_label,signal_sources,confidence,label_stage4b,label_stage5,label_stage6,cumulative_bias_score,score_lexicon,score_tags,score_guest_talkingpoints,score_guest_identity,combined_label_with_manual,manual_override_applied,manual_override_note
2018-04-23,"Gideon Rachman on Trump, Russia, China, Israel, Jeremy Corbyn and Journalism",https://www.youtube.com/watch?v=FvQrTzox-To,israel_and_middle_east|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics,4,0.0,0.0,0.0,0.0,Gideon Rachman,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2018-04-30,"Andrew Doyle on Free Speech, Political Correctness & Gender Pay Gap",https://www.youtube.com/watch?v=7jgs4epz5Tk,trans_and_gender|woke_and_cancel_culture|free_speech_and_censorship|trump_and_us_politics|culture_war_general,5,2.0,1.0,1.0,1.0,Andrew Doyle,,3.0,right-leaning,lexicon|tags|guest,high,right-leaning,right-leaning,right-leaning,4.0,1.0,1.0,1.0,1.0,right-leaning,False,
2018-05-04,Andrew Doyle on Privilege,https://www.youtube.com/watch?v=xPUHSPrVWeU,woke_and_cancel_culture|free_speech_and_censorship|culture_war_general,3,1.0,1.0,1.0,1.0,Andrew Doyle,,2.0,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,3.0,0.0,1.0,1.0,1.0,right-leaning,False,
2018-05-07,"Liam Halligan on Russia, Media, Liberal Bias and Brexit",https://www.youtube.com/watch?v=zXk61U61_GM,uk_politics|russia_ukraine_geopolitics|economy_and_cost_of_living|culture_war_general,4,1.5,0.5,1.0,0.0,Liam Halligan,,2.5,right-leaning,lexicon|tags|guest,high,right-leaning,right-leaning,right-leaning,2.5,1.0,0.5,1.0,0.0,right-leaning,False,
2018-05-14,"Dr Pippa Malmgren on Populism, Russia and AI",https://www.youtube.com/watch?v=JvaJE0w-G-g,trans_and_gender|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics|economy_and_cost_of_living,5,0.0,0.0,1.0,1.0,Dr Pippa Malmgren,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2018-05-21,David Pilling on the Growth Delusion and Good News about Africa,https://www.youtube.com/watch?v=sWVSWRX6K6w,economy_and_cost_of_living,1,0.0,0.0,0.0,0.0,David Pilling,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2018-05-28,"Peter Tatchell on Human Rights, Free Speech and Political Reform",https://www.youtube.com/watch?v=aiNOAEWQ3AE,free_speech_and_censorship,1,0.0,0.0,0.0,0.0,Peter Tatchell,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2018-06-04,"Rory Sutherland on the Logic Trap, Humour & Free Speech",https://www.youtube.com/watch?v=T-rAzRK1MGo,free_speech_and_censorship|culture_war_general,2,0.0,0.0,1.0,0.0,Rory Sutherland,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,1.0,0.0,0.0,1.0,0.0,right-leaning,False,
2018-06-10,"Dr Joanna Williams on Feminism, #MeToo & the Gender Pay Gap",https://www.youtube.com/watch?v=PZpZl45-en8,trans_and_gender|culture_war_general,2,0.5,0.5,0.0,0.0,Dr Joanna Williams,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2018-06-18,"Dr Linda Yueh on Inequality, China and the End of Poverty",https://www.youtube.com/watch?v=2hEuX4qpf1c,trans_and_gender|free_speech_and_censorship|russia_ukraine_geopolitics|economy_and_cost_of_living,4,0.0,0.0,0.0,0.0,Dr Linda Yueh,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2018-06-24,"Jeremy Shapiro on Trump, Trident, Israel & Iran",https://www.youtube.com/watch?v=7a5qYLUvvCw,israel_and_middle_east|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics,4,0.0,0.0,0.0,0.0,Jeremy Shapiro,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2018-07-02,"Brendan O'Neill on Free Speech, Identity Politics, Grenfell & Social Media",https://www.youtube.com/watch?v=i9tlMO9sKmE,woke_and_cancel_culture|free_speech_and_censorship|culture_war_general,3,2.0,1.0,1.0,1.0,Brendan O'Neill,,3.0,right-leaning,lexicon|tags|guest,high,right-leaning,right-leaning,right-leaning,4.0,1.0,1.0,1.0,1.0,right-leaning,False,
2018-07-09,"Red Pill, Bad Boys & Evolutionary Psychology - Dr Diana Fleischman",https://www.youtube.com/watch?v=r0Mueu1--ew,trans_and_gender|free_speech_and_censorship|economy_and_cost_of_living|culture_war_general,4,1.5,0.5,0.0,0.0,Dr Diana Fleischman,,1.5,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,1.5,1.0,0.5,0.0,0.0,right-leaning,False,
2018-07-15,"Claire Fox on Generation Snowflake, Free Speech and Debate",https://www.youtube.com/watch?v=KCT9k10Mimw,woke_and_cancel_culture|free_speech_and_censorship|culture_war_general,3,2.5,1.5,1.0,1.0,Claire Fox,,3.5,right-leaning,lexicon|tags|guest,high,right-leaning,right-leaning,right-leaning,4.5,1.0,1.5,1.0,1.0,right-leaning,False,
2018-07-23,"Sargon of Akkad on Liberalism, Intersectionality & Immigration",https://www.youtube.com/watch?v=5h449lp_UoY,trans_and_gender|immigration_and_borders|free_speech_and_censorship|islam_and_extremism|uk_politics|economy_and_cost_of_living|culture_war_general,7,0.5,0.5,1.0,0.0,Sargon of Akkad,,1.5,right-leaning,lexicon|tags|guest,high,right-leaning,right-leaning,right-leaning,1.5,0.0,0.5,1.0,0.0,right-leaning,False,
2018-07-29,"Iain Dale on Conservatism, Immigration, Tax & the NHS",https://www.youtube.com/watch?v=ecLk-BXJvA4,immigration_and_borders|uk_politics|economy_and_cost_of_living,3,0.0,0.0,1.0,1.0,Iain Dale,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2018-08-06,"Scott Capurro on Comedy, Offence and Politics in 2018",https://www.youtube.com/watch?v=Dx-nDtk5Pcw,free_speech_and_censorship|israel_and_middle_east|trump_and_us_politics|uk_politics|culture_war_general,5,0.0,0.0,0.0,0.0,Scott Capurro,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2018-08-12,"Sam Bowman on Libertarianism, Neoliberalism, the Housing Crisis & Drugs",https://www.youtube.com/watch?v=OZgfdS8IC5w,free_speech_and_censorship|trump_and_us_politics|uk_politics|economy_and_cost_of_living|culture_war_general|crime_and_policing,6,0.5,0.5,0.0,0.0,Sam Bowman,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2018-08-19,"Toby Young on Journalism, Education, Public Shaming and Offence Archeology",https://www.youtube.com/watch?v=qDDr4EG3SIc,woke_and_cancel_culture|free_speech_and_censorship|culture_war_general,3,0.5,0.5,1.0,1.0,Toby Young,,1.5,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,2.5,0.0,0.5,1.0,1.0,right-leaning,False,
2018-08-31,TRIGGERnometry Read Mean Tweets,https://www.youtube.com/watch?v=YIYwMm5ys4k,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2018-09-03,"Tom Slater on Free Speech, Brexit, Immigration & Communism",https://www.youtube.com/watch?v=L4bI_D_iPgQ,immigration_and_borders|free_speech_and_censorship|trump_and_us_politics|uk_politics|culture_war_general,5,2.0,1.0,1.0,1.0,Tom Slater,,3.0,right-leaning,lexicon|tags|guest,high,right-leaning,right-leaning,right-leaning,4.0,1.0,1.0,1.0,1.0,right-leaning,False,
2018-09-09,"Remi Adekoya on Black Identity Politics, Racism, White Privilege & Populism",https://www.youtube.com/watch?v=_r85UBDN-VQ,woke_and_cancel_culture|trump_and_us_politics|uk_politics|culture_war_general,4,1.5,0.5,0.0,0.0,Remi Adekoya,,1.5,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,1.5,1.0,0.5,0.0,0.0,right-leaning,False,
2018-09-16,"Ella Whelan on Brexit, Feminism, #MeToo, Grooming Gangs & Abortion",https://www.youtube.com/watch?v=uf9HELNwy8Q,immigration_and_borders|islam_and_extremism|uk_politics|culture_war_general|crime_and_policing,5,6.0,2.0,0.0,0.0,Ella Whelan,,6.0,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,6.0,4.0,2.0,0.0,0.0,right-leaning,False,
2018-09-23,"Dr Pippa Malmgren on Trump, Social Credit, AI & Virtual Reality",https://www.youtube.com/watch?v=zXYwAuLsGa4,trump_and_us_politics|russia_ukraine_geopolitics|culture_war_general,3,0.5,0.5,1.0,1.0,Dr Pippa Malmgren,,1.5,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,2.5,0.0,0.5,1.0,1.0,right-leaning,False,
2018-09-30,"Kate Andrews on the Gender Pay Gap, Feminism, Socialism & the NHS",https://www.youtube.com/watch?v=u4ps0bcovws,trans_and_gender|woke_and_cancel_culture|uk_politics|economy_and_cost_of_living|culture_war_general,5,0.5,0.5,0.0,0.0,Kate Andrews,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2018-10-07,"Dr Linda Papadopoulos on Trigger Warnings, Social Media & Mental Health",https://www.youtube.com/watch?v=qBcbcYqaApU,woke_and_cancel_culture|culture_war_general,2,0.5,0.5,0.0,0.0,Dr Linda Papadopoulos,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2018-10-15,"Nicholas Gruen on Immigration, Corruption in Academia and Citizens' Assemblies",https://www.youtube.com/watch?v=1r7TzkFR7ps,immigration_and_borders|trump_and_us_politics|economy_and_cost_of_living,3,0.0,0.0,0.0,0.0,Nicholas Gruen,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2018-10-21,"Matt Goodwin on National Populism, Immigration, Brexit & the Future of Politics",https://www.youtube.com/watch?v=dwO_cPULaBg,woke_and_cancel_culture|immigration_and_borders|trump_and_us_politics|uk_politics|culture_war_general,5,1.0,1.0,1.0,1.0,Matt Goodwin,,2.0,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,3.0,0.0,1.0,1.0,1.0,right-leaning,False,
2018-10-28,"Eric Kaufmann on Nationalism, White Identity & Immigration",https://www.youtube.com/watch?v=XdQaD_RaZ4I,woke_and_cancel_culture|immigration_and_borders|trump_and_us_politics|uk_politics|culture_war_general,5,1.5,1.5,1.0,1.0,Eric Kaufmann,,2.5,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,3.5,0.0,1.5,1.0,1.0,right-leaning,False,
2018-11-05,"Geoff Norcott on Conservative Comedy, Brexit & Free Speech",https://www.youtube.com/watch?v=5w91G26_8vA,woke_and_cancel_culture|free_speech_and_censorship|uk_politics|culture_war_general,4,0.5,0.5,1.0,1.0,Geoff Norcott,,1.5,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,2.5,0.0,0.5,1.0,1.0,right-leaning,False,
2018-11-12,"Helen Pluckrose on Grievance Studies, Social Justice and Post Modernism",https://www.youtube.com/watch?v=qiXGp2VykaE,woke_and_cancel_culture|trump_and_us_politics|culture_war_general,3,3.5,1.5,1.0,1.0,Helen Pluckrose,,4.5,right-leaning,lexicon|tags|guest,high,right-leaning,right-leaning,right-leaning,5.5,2.0,1.5,1.0,1.0,right-leaning,False,
2018-11-18,"Chloe Westley on Tax, Brexit & Socialism",https://www.youtube.com/watch?v=al4rc844usA,uk_politics|economy_and_cost_of_living,2,0.0,0.0,0.0,0.0,Chloe Westley,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2018-11-25,"David Goodhart on the Left, Multiculturalism, Cognitive Elites & Brexit",https://www.youtube.com/watch?v=BYPtVn1txWk,woke_and_cancel_culture|immigration_and_borders|uk_politics|culture_war_general,4,1.5,1.5,0.0,0.0,David Goodhart,,1.5,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,1.5,0.0,1.5,0.0,0.0,right-leaning,False,
2018-12-03,News From TRIGGERnometry,https://www.youtube.com/watch?v=EbfO7h327RM,free_speech_and_censorship,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2018-12-09,"Munira Mirza on Multiculturalism, ""Institutional Racism"", ""White Privilege"" and Diversity",https://www.youtube.com/watch?v=7ADPggwgJGQ,woke_and_cancel_culture|immigration_and_borders|uk_politics|culture_war_general|crime_and_policing,5,3.0,1.0,0.0,0.0,Munira Mirza,,3.0,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,3.0,2.0,1.0,0.0,0.0,right-leaning,False,
2018-12-12,TRIGGERnometry co-host Konstantin Kisin does woke comedy,https://www.youtube.com/watch?v=mVXUYeCfJhY,woke_and_cancel_culture|free_speech_and_censorship,2,2.0,1.0,0.0,0.0,,,2.0,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,2.0,1.0,1.0,0.0,0.0,right-leaning,False,
2018-12-17,The Truth About Free Speech,https://www.youtube.com/watch?v=P9-CmBtI20I,woke_and_cancel_culture|free_speech_and_censorship|trump_and_us_politics,3,2.0,1.0,0.0,0.0,,,2.0,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,2.0,1.0,1.0,0.0,0.0,right-leaning,False,
2018-12-24,The Truths and Myths of the Gender Pay Gap,https://www.youtube.com/watch?v=W5oRn-pXY8c,trans_and_gender|woke_and_cancel_culture,2,0.5,0.5,0.0,0.0,,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2018-12-31,Brexit and Why People Voted For It,https://www.youtube.com/watch?v=LziBVUEcZzk,free_speech_and_censorship|uk_politics,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-01-07,Building Our New Podcast Studio,https://www.youtube.com/watch?v=NiFosu76Abw,free_speech_and_censorship,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-01-12,10K Subscribers: We Need To Say Something,https://www.youtube.com/watch?v=hyc-NtWBhrw,free_speech_and_censorship,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-01-13,Racism and the Diversity Agenda,https://www.youtube.com/watch?v=ResuNpQmXhY,woke_and_cancel_culture|immigration_and_borders|free_speech_and_censorship|culture_war_general,4,0.5,0.5,0.0,0.0,,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2019-01-20,The Dark Side of Technology,https://www.youtube.com/watch?v=KlCqyOqPZYc,free_speech_and_censorship|culture_war_general,2,0.5,0.5,0.0,0.0,,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2019-01-28,"Andrew Doyle on Woke Comedy, Left vs Identity Politics and Free Speech",https://www.youtube.com/watch?v=ks5WyxbPAdM,woke_and_cancel_culture|free_speech_and_censorship|uk_politics,3,3.0,1.0,1.0,1.0,Andrew Doyle,,4.0,right-leaning,lexicon|tags|guest,high,right-leaning,right-leaning,right-leaning,5.0,2.0,1.0,1.0,1.0,right-leaning,False,
2019-02-03,"Eshaan Akbar on Islam, Tolerance and Identity",https://www.youtube.com/watch?v=AKlD0vsH4os,woke_and_cancel_culture|free_speech_and_censorship|islam_and_extremism|culture_war_general,4,1.0,1.0,0.0,0.0,Eshaan Akbar,,1.0,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,1.0,0.0,1.0,0.0,0.0,right-leaning,False,
2019-02-11,"Dr Tony Sewell on Fatherlessness, Gangs and Knife Crime",https://www.youtube.com/watch?v=5EIlD9lOMv0,free_speech_and_censorship|culture_war_general|crime_and_policing,3,0.0,0.0,0.0,0.0,Dr Tony Sewell,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-02-12,Stop and Search | Absent Black Fathers,https://www.youtube.com/watch?v=J7dj6vsK7Jg,free_speech_and_censorship|crime_and_policing,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-02-14,Discrimination in the Age of Diversity,https://www.youtube.com/watch?v=iz6mRsWCijM,woke_and_cancel_culture|free_speech_and_censorship|uk_politics|culture_war_general,4,1.0,1.0,0.0,0.0,,,1.0,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,1.0,0.0,1.0,0.0,0.0,right-leaning,False,
2019-02-17,"Ben Cobley on Identity Politics, Positive Discrimination and the Left",https://www.youtube.com/watch?v=-wIyfNBQkg8,woke_and_cancel_culture|free_speech_and_censorship|islam_and_extremism|israel_and_middle_east|uk_politics|culture_war_general,6,2.0,1.0,0.0,0.0,Ben Cobley,,2.0,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,2.0,1.0,1.0,0.0,0.0,right-leaning,False,
2019-02-21,Nazi Pug: The Story So Far,https://www.youtube.com/watch?v=xcLvJs3GEFc,free_speech_and_censorship|uk_politics|crime_and_policing,3,0.0,0.0,0.0,0.0,Nazi Pug,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-02-24,Count Dankula on Being Arrested for a Joke,https://www.youtube.com/watch?v=v9LqSwtodi0,free_speech_and_censorship|culture_war_general,2,0.0,0.0,1.0,1.0,Count Dankula,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2019-02-27,A Prediction on The Independent Group and a Realignment of British Politics,https://www.youtube.com/watch?v=8KykUcxzVBs,free_speech_and_censorship|uk_politics|culture_war_general,3,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-03-01,How the Labour Party Betrayed the Working Class,https://www.youtube.com/watch?v=TyZQ4b5d9qo,free_speech_and_censorship|uk_politics|culture_war_general,3,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-03-03,Dr Steve Davies on the Independent Group and Political Realignment,https://www.youtube.com/watch?v=lskY0OFVaI4,free_speech_and_censorship|uk_politics|culture_war_general,3,0.0,0.0,0.0,0.0,Dr Steve Davies,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-03-07,"Peter Hitchens: ""Mass Immigration has been a Catastrophe""",https://www.youtube.com/watch?v=FsTnVJf_ft0,immigration_and_borders|free_speech_and_censorship|uk_politics|culture_war_general,4,1.0,0.0,1.0,1.0,Peter Hitchens,,2.0,right-leaning,lexicon|guest,high,right-leaning,right-leaning,right-leaning,3.0,1.0,0.0,1.0,1.0,right-leaning,False,
2019-03-09,"Peter Hitchens: ""Addiction is a Fantasy""",https://www.youtube.com/watch?v=jaOLAIwwKZQ,free_speech_and_censorship|culture_war_general,2,0.0,0.0,1.0,1.0,Peter Hitchens,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2019-03-10,"Peter Hitchens on Crime, Immigration, Cannabis & the Left",https://www.youtube.com/watch?v=4-ojY9oKSFI,immigration_and_borders|free_speech_and_censorship|uk_politics|economy_and_cost_of_living|culture_war_general|crime_and_policing,6,0.0,0.0,1.0,1.0,Peter Hitchens,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2019-03-15,"Katharine Birbalsingh: ""Smartphones Increase the Division Between the Rich and the Poor""",https://www.youtube.com/watch?v=9G91eUJCeTY,free_speech_and_censorship,1,0.0,0.0,1.0,1.0,Katharine Birbalsingh,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2019-03-17,Katharine Birbalsingh on the Failure of Progressive Education,https://www.youtube.com/watch?v=cXtlS-6y5u4,woke_and_cancel_culture|free_speech_and_censorship|uk_politics,3,0.0,0.0,1.0,1.0,Katharine Birbalsingh,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2019-03-21,"Sir John Curtice: ""Brexit was not about Left vs Right""",https://www.youtube.com/watch?v=PFcEa05pRQM,uk_politics|culture_war_general,2,0.0,0.0,0.0,0.0,Sir John Curtice,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-03-22,Make TRIGGERnometry Great Again,https://www.youtube.com/watch?v=XSwCFSpGM_o,trump_and_us_politics|uk_politics|culture_war_general,3,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-03-24,Sir John Curtice on What the Polls Tell Us About Brexit,https://www.youtube.com/watch?v=WPEFp9oIZ-0,uk_politics|culture_war_general,2,0.0,0.0,0.0,0.0,Sir John Curtice,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-03-29,Fin Taylor: The Culture War is a Myth,https://www.youtube.com/watch?v=5yJOiWcC0Zk,free_speech_and_censorship|culture_war_general,2,1.5,0.5,0.0,0.0,Fin Taylor,,1.5,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,1.5,1.0,0.5,0.0,0.0,right-leaning,False,
2019-03-31,"Fin Taylor on Offensive Comedy, Free Speech and Count Dankula",https://www.youtube.com/watch?v=jKW3S40oo-0,free_speech_and_censorship|culture_war_general,2,0.5,0.5,0.0,0.0,Fin Taylor,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2019-04-05,Geoffrey Miller on the Fundamental Differences Between Men and Women,https://www.youtube.com/watch?v=6ZJTNF8qqoA,trans_and_gender|free_speech_and_censorship,2,0.0,0.0,0.0,0.0,Geoffrey Miller,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-04-07,"Geoffrey Miller on Sex Differences, Masculinity & Political Polarisation",https://www.youtube.com/watch?v=hTLfiBTtE88,trans_and_gender|free_speech_and_censorship|culture_war_general,3,0.0,0.0,0.0,0.0,Geoffrey Miller,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-04-12,India Willoughby: Trans Women Have an Unfair Advantage in Sports,https://www.youtube.com/watch?v=Yz3oC81AoN0,trans_and_gender|culture_war_general,2,1.0,0.0,0.0,0.0,India Willoughby,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2019-04-14,"India Willoughby on Being Trans, Trans Athletes and Women's Spaces",https://www.youtube.com/watch?v=jWuNG5tXNS4,trans_and_gender|culture_war_general,2,0.5,0.5,0.0,0.0,India Willoughby,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2019-04-19,Zuby: White Privilege is a Racist Concept,https://www.youtube.com/watch?v=gP3ex3M8GWk,free_speech_and_censorship|culture_war_general,2,1.0,0.0,1.0,1.0,Zuby,,2.0,right-leaning,lexicon|guest,high,right-leaning,right-leaning,right-leaning,3.0,1.0,0.0,1.0,1.0,right-leaning,False,
2019-04-21,"Zuby on Positive Rap, Identifying as a Woman and White Privilege",https://www.youtube.com/watch?v=uAo3t_KWHhI,free_speech_and_censorship|culture_war_general,2,1.0,0.0,1.0,1.0,Zuby,,2.0,right-leaning,lexicon|guest,high,right-leaning,right-leaning,right-leaning,3.0,1.0,0.0,1.0,1.0,right-leaning,False,
2019-04-27,Venezuela: The Country Where Money Has No Value,https://www.youtube.com/watch?v=K4Vll0MPU_A,economy_and_cost_of_living|culture_war_general,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-04-28,"Vladimir Hernandez on Venezuela, Mexico and the War on Drugs",https://www.youtube.com/watch?v=H1_Tfs7WidY,economy_and_cost_of_living|culture_war_general,2,0.0,0.0,0.0,0.0,Vladimir Hernandez,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-05-03,Why Being an Entrepreneur is a Form of Mental Illness,https://www.youtube.com/watch?v=NEav8q6wVR8,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-05-05,Mike Driver on the Entrepreneurial Mindset and the Futility of Predictions,https://www.youtube.com/watch?v=zZKwBOPxso4,uk_politics|economy_and_cost_of_living|culture_war_general,3,0.0,0.0,0.0,0.0,Mike Driver,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2019-05-12,"Toby Young on Social Justice, Unconscious Bias and Woke Corporations",https://www.youtube.com/watch?v=S9B1Qn329cg,woke_and_cancel_culture|climate_and_environment|culture_war_general,3,2.0,0.0,1.0,1.0,Toby Young,,3.0,right-leaning,lexicon|guest,high,right-leaning,right-leaning,right-leaning,4.0,2.0,0.0,1.0,1.0,right-leaning,False,
2019-05-17,Jess Butcher: Women in Tech Aren't Oppressed,https://www.youtube.com/watch?v=Y9ImhUF8o1I,culture_war_general,1,1.0,0.0,0.0,0.0,Jess Butcher,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2019-05-19,"Jess Butcher on Women in Tech, Social Media and a Positive Vision of Men and Women",https://www.youtube.com/watch?v=xNwbB-KpzaI,free_speech_and_censorship|culture_war_general,2,0.0,0.0,0.0,0.0,Jess Butcher,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
